pop,ind,geo,pos_start,pos_end,pos_len,map_start,map_end,map_len,source
Papuan,S_Papuan-10,Oceania,5070000,5098000,28000,8.141832117310443,8.306424578651685,0.1646,frog
Papuan,S_Papuan-10,Oceania,5272000,5320000,48000,8.861843556975506,9.112815850815851,0.251,frog
Papuan,S_Papuan-10,Oceania,5716000,5770000,54000,10.07277590759076,10.123467786197011,0.0507,frog
Papuan,S_Papuan-10,Oceania,5812000,5866000,54000,10.636906244931062,10.7125,0.0756,frog
Papuan,S_Papuan-10,Oceania,5948000,6078000,130000,10.804193824701196,10.858244183006535,0.0541,frog
Papuan,S_Papuan-10,Oceania,6870000,6920000,50000,12.843882949308757,13.020808383233533,0.1769,frog
Papuan,S_Papuan-10,Oceania,7532000,7600000,68000,15.37094212962963,15.42930387596899,0.0584,frog
Papuan,S_Papuan-10,Oceania,8652000,8678000,26000,16.942203703703704,17.249040348330915,0.3068,frog
Papuan,S_Papuan-10,Oceania,9396000,9532000,136000,19.68109534883721,19.720565002098198,0.0395,frog
Papuan,S_Papuan-10,Oceania,9620000,9668000,48000,19.84944257565095,19.961051694915252,0.1116,frog
Papuan,S_Papuan-10,Oceania,10212000,10260000,48000,20.40086259541985,20.49671137512639,0.0958,frog
Papuan,S_Papuan-10,Oceania,12880000,12968000,88000,24.629295412844037,24.68808883880661,0.0588,frog
Papuan,S_Papuan-10,Oceania,13316000,13524000,208000,25.561920616113742,25.633318545837724,0.0714,frog
Papuan,S_Papuan-10,Oceania,13734000,13900000,166000,26.352587765419617,26.7528041554444,0.4002,frog
Papuan,S_Papuan-10,Oceania,13926000,14278000,352000,26.814101946246524,26.953894467213114,0.1398,frog
Papuan,S_Papuan-10,Oceania,16672000,16692000,20000,30.791528548644337,30.822235050928697,0.0307,frog
Papuan,S_Papuan-10,Oceania,21290000,21322000,32000,34.3336,34.36348592170557,0.0299,frog
Papuan,S_Papuan-10,Oceania,21424000,21466000,42000,34.41968067226891,34.51060793712401,0.0909,frog
Papuan,S_Papuan-10,Oceania,22586000,22646000,60000,37.13125354919053,37.21544710743802,0.0842,frog
Papuan,S_Papuan-10,Oceania,23566000,23656000,90000,37.458194812286685,37.615241853817885,0.157,frog
Papuan,S_Papuan-10,Oceania,24220000,24270000,50000,38.4772426916221,38.54568784313726,0.0684,frog
Papuan,S_Papuan-10,Oceania,26740000,26874000,134000,41.871266979362105,41.92686941376381,0.0556,frog
Papuan,S_Papuan-10,Oceania,29978000,30110000,132000,46.43610773993808,46.49086454668471,0.0548,frog
Papuan,S_Papuan-10,Oceania,31016000,31114000,98000,48.06823082352941,48.1742,0.106,frog
Papuan,S_Papuan-10,Oceania,37680000,37872000,192000,55.227196710526314,55.409380825958706,0.1822,frog
Papuan,S_Papuan-10,Oceania,43804000,43884000,80000,60.441764619615036,60.515728462192016,0.074,frog
Papuan,S_Papuan-10,Oceania,56532000,56794000,262000,68.81147219471947,68.85250029354208,0.041,frog
Papuan,S_Papuan-10,Oceania,60476000,60502000,26000,73.79519787864965,74.11765021645022,0.3225,frog
Papuan,S_Papuan-10,Oceania,60748000,60768000,20000,74.9427285,75.02121549155908,0.0785,frog
Papuan,S_Papuan-10,Oceania,62454000,62482000,28000,77.68315688741723,77.74361846381093,0.0605,frog
Papuan,S_Papuan-10,Oceania,64626000,64684000,58000,82.2895602169982,82.50973499570077,0.2202,frog
Papuan,S_Papuan-10,Oceania,64740000,64938000,198000,82.5564102969046,82.79149092495638,0.2351,frog
Papuan,S_Papuan-10,Oceania,106226000,106330000,104000,110.79917189666037,110.87055869767441,0.0714,frog
Papuan,S_Papuan-10,Oceania,106774000,106840000,66000,111.54853190416141,111.66335751820196,0.1148,frog
Papuan,S_Papuan-10,Oceania,107662000,107718000,56000,112.2973494949495,112.37314658944659,0.0758,frog
Papuan,S_Papuan-10,Oceania,109098000,109532000,434000,113.2739255664814,113.61914307078764,0.3452,frog
Papuan,S_Papuan-10,Oceania,111102000,111174000,72000,114.44313191867853,114.4767,0.0336,frog
Papuan,S_Papuan-10,Oceania,115530000,115570000,40000,118.67360389447236,118.72433680851064,0.0507,frog
Papuan,S_Papuan-10,Oceania,121976000,122148000,172000,124.51935306122449,124.55985415430267,0.0405,frog
Papuan,S_Papuan-10,Oceania,122646000,122666000,20000,125.07328223776224,125.09933333333333,0.0261,frog
Papuan,S_Papuan-10,Oceania,122712000,122762000,50000,125.42445656565656,125.47770568060021,0.0532,frog
Papuan,S_Papuan-10,Oceania,123108000,123188000,80000,126.09565593869732,126.26714599728629,0.1715,frog
Papuan,S_Papuan-10,Oceania,124828000,124866000,38000,128.24414274406334,128.33209335211268,0.088,frog
Papuan,S_Papuan-10,Oceania,124898000,124930000,32000,128.3834909090909,128.53557027027026,0.1521,frog
Papuan,S_Papuan-10,Oceania,125210000,125380000,170000,128.64732035110532,128.6891,0.0418,frog
Papuan,S_Papuan-10,Oceania,125878000,125900000,22000,129.03305653650256,129.0835852833638,0.0505,frog
Papuan,S_Papuan-10,Oceania,128426000,128602000,176000,132.18145696009748,132.225,0.0435,frog
Papuan,S_Papuan-10,Oceania,128930000,129070000,140000,132.31424321345708,132.41092159090908,0.0967,frog
Papuan,S_Papuan-10,Oceania,129664000,129736000,72000,132.6756,132.75798683921377,0.0824,frog
Papuan,S_Papuan-10,Oceania,131912000,131998000,86000,134.83954989106752,134.87952349187935,0.04,frog
Papuan,S_Papuan-10,Oceania,132746000,133138000,392000,135.5807,136.17672920353982,0.596,frog
Papuan,S_Papuan-10,Oceania,133260000,133574000,314000,136.71803,136.96205250379361,0.244,frog
Papuan,S_Papuan-10,Oceania,134628000,134690000,62000,138.34704261363638,138.41576348122865,0.0687,frog
Papuan,S_Papuan-10,Oceania,139692000,139744000,52000,141.7188298200514,141.80025409181636,0.0814,frog
Papuan,S_Papuan-10,Oceania,141364000,141384000,20000,143.8992497444634,143.9459192085738,0.0467,frog
Papuan,S_Papuan-10,Oceania,142366000,142544000,178000,144.763,144.7939318435754,0.0309,frog
Papuan,S_Papuan-10,Oceania,146274000,146564000,290000,148.96398629032257,149.09292756375473,0.1289,frog
Papuan,S_Papuan-10,Oceania,146616000,146636000,20000,149.1436554716981,149.19980169100694,0.0561,frog
Papuan,S_Papuan-10,Oceania,147578000,147610000,32000,150.553129908553,150.58402598870057,0.0309,frog
Papuan,S_Papuan-10,Oceania,149998000,150026000,28000,154.31419168283222,154.4272226744186,0.113,frog
Papuan,S_Papuan-10,Oceania,150244000,150266000,22000,154.61919886685553,154.6673,0.0481,frog
Papuan,S_Papuan-10,Oceania,150308000,150410000,102000,154.66950580041106,154.90050920716112,0.231,frog
Papuan,S_Papuan-10,Oceania,150614000,150644000,30000,155.15833664185277,155.5458165217391,0.3875,frog
Papuan,S_Papuan-10,Oceania,151784000,151820000,36000,156.91242548755883,156.94088057302585,0.0285,frog
Papuan,S_Papuan-10,Oceania,157560000,158204000,644000,160.94627262569833,161.0678227027027,0.1216,frog
Papuan,S_Papuan-10,Oceania,158666000,158716000,50000,161.2548796178344,161.33415,0.0793,frog
Papuan,S_Papuan-10,Oceania,168868000,168978000,110000,166.40142475247524,166.51640500595948,0.115,frog
Papuan,S_Papuan-10,Oceania,171182000,171242000,60000,169.10735863844394,169.18972335623158,0.0824,frog
Papuan,S_Papuan-10,Oceania,175096000,175232000,136000,176.3954076598735,176.62134377622377,0.2259,frog
Papuan,S_Papuan-10,Oceania,176994000,177104000,110000,178.90115813995982,178.99028721311475,0.0891,frog
Papuan,S_Papuan-10,Oceania,177532000,177568000,36000,179.66378343558281,179.72798454746138,0.0642,frog
Papuan,S_Papuan-10,Oceania,178978000,179044000,66000,180.93363153366315,180.98841512222853,0.0548,frog
Papuan,S_Papuan-10,Oceania,179142000,179282000,140000,181.01400224373077,181.22157869429242,0.2076,frog
Papuan,S_Papuan-10,Oceania,179332000,179368000,36000,181.2392916567342,181.3557787687118,0.1165,frog
Papuan,S_Papuan-10,Oceania,180910000,181206000,296000,182.2087,182.24188326488706,0.0332,frog
Papuan,S_Papuan-10,Oceania,182292000,182388000,96000,184.19044728506788,184.41217489878542,0.2217,frog
Papuan,S_Papuan-10,Oceania,183250000,183282000,32000,185.69822746730082,185.79674596822844,0.0985,frog
Papuan,S_Papuan-10,Oceania,183416000,183706000,290000,185.8921686828717,186.0236,0.1314,frog
Papuan,S_Papuan-10,Oceania,188602000,188676000,74000,196.74353051948052,197.0071995475113,0.2637,frog
Papuan,S_Papuan-10,Oceania,188820000,188852000,32000,197.11498611353713,197.14661596366994,0.0316,frog
Papuan,S_Papuan-10,Oceania,2542000,2682000,140000,0.020812462256382103,0.0493,0.0285,frog
Papuan,S_Papuan-10,Oceania,3468000,3492000,24000,0.545304907306434,0.586479147904399,0.0412,frog
Papuan,S_Papuan-10,Oceania,24960000,24998000,38000,37.72684864603481,37.85637192982456,0.1295,frog
Papuan,S_Papuan-10,Oceania,25040000,25092000,52000,37.98044766197184,38.168770471464015,0.1883,frog
Papuan,S_Papuan-10,Oceania,25596000,25676000,80000,38.910793846153844,39.176496671289875,0.2657,frog
Papuan,S_Papuan-10,Oceania,26976000,27048000,72000,41.64685916052184,41.675490077519385,0.0286,frog
Papuan,S_Papuan-10,Oceania,58032000,58074000,42000,68.92023313953489,68.9959990430622,0.0758,frog
Papuan,S_Papuan-10,Oceania,63394000,63520000,126000,72.86208456744869,72.91761568198395,0.0555,frog
Papuan,S_Papuan-10,Oceania,63650000,63818000,168000,72.9636772810219,73.02320410101946,0.0595,frog
Papuan,S_Papuan-10,Oceania,72638000,72770000,132000,78.66215275229358,78.72576162482459,0.0636,frog
Papuan,S_Papuan-10,Oceania,84030000,84086000,56000,89.50311202353885,89.67378489995683,0.1707,frog
Papuan,S_Papuan-10,Oceania,112058000,112186000,128000,113.0805,113.124278633218,0.0438,frog
Papuan,S_Papuan-10,Oceania,112242000,112306000,64000,113.18465261194031,113.21733352531798,0.0327,frog
Papuan,S_Papuan-10,Oceania,129486000,129520000,34000,124.92282975685924,125.00714846541457,0.0843,frog
Papuan,S_Papuan-10,Oceania,165792000,165958000,166000,158.94018500814775,159.16248597165188,0.2223,frog
Papuan,S_Papuan-10,Oceania,166258000,166436000,178000,159.4757206521739,159.65959841269841,0.1839,frog
Papuan,S_Papuan-10,Oceania,166872000,166922000,50000,160.12612885600456,160.18286290115535,0.0567,frog
Papuan,S_Papuan-10,Oceania,168862000,168902000,40000,162.3507833373875,162.401105619742,0.0503,frog
Papuan,S_Papuan-10,Oceania,170968000,171104000,136000,164.99239811320754,165.0663,0.0739,frog
Papuan,S_Papuan-10,Oceania,5422000,5494000,72000,9.985747692307692,10.015118279569894,0.0294,frog
Papuan,S_Papuan-10,Oceania,5884000,6122000,238000,11.570728977272728,11.908144518027962,0.3374,frog
Papuan,S_Papuan-10,Oceania,6900000,6942000,42000,13.3555,13.488295011547343,0.1328,frog
Papuan,S_Papuan-10,Oceania,11116000,11174000,58000,23.204948418491483,23.42612646784716,0.2212,frog
Papuan,S_Papuan-10,Oceania,19634000,19912000,278000,33.68654411764706,33.757696206896554,0.0712,frog
Papuan,S_Papuan-10,Oceania,31698000,31748000,50000,44.005988333333335,44.0489512465374,0.043,frog
Papuan,S_Papuan-10,Oceania,33688000,33784000,96000,48.394370158730155,48.43536581148913,0.041,frog
Papuan,S_Papuan-10,Oceania,35724000,36034000,310000,51.1443,51.31225009416196,0.168,frog
Papuan,S_Papuan-10,Oceania,78884000,78992000,108000,86.25853801933629,86.3168908045977,0.0584,frog
Papuan,S_Papuan-10,Oceania,90468000,90620000,152000,95.3559650462963,95.53947400295421,0.1835,frog
Papuan,S_Papuan-10,Oceania,104070000,104210000,140000,103.98411762208067,104.1091419047619,0.125,frog
Papuan,S_Papuan-10,Oceania,117526000,117708000,182000,116.49703884892087,116.57020998238403,0.0732,frog
Papuan,S_Papuan-10,Oceania,121964000,122048000,84000,119.5746062283737,119.75395421591804,0.1793,frog
Papuan,S_Papuan-10,Oceania,122558000,122596000,38000,119.95083615857827,119.9835,0.0327,frog
Papuan,S_Papuan-10,Oceania,132168000,132428000,260000,127.92198412060301,127.98121763972574,0.0592,frog
Papuan,S_Papuan-10,Oceania,144700000,144900000,200000,140.6825575638507,140.7246,0.042,frog
Papuan,S_Papuan-10,Oceania,147184000,147210000,26000,143.75259431279622,143.78766940559441,0.0351,frog
Papuan,S_Papuan-10,Oceania,149298000,149450000,152000,146.9423596449232,147.22722258064516,0.2849,frog
Papuan,S_Papuan-10,Oceania,154944000,155274000,330000,153.7735,153.85823433395873,0.0847,frog
Papuan,S_Papuan-10,Oceania,159680000,159804000,124000,158.74487756097562,158.91645727091634,0.1716,frog
Papuan,S_Papuan-10,Oceania,4396000,4564000,168000,5.094603503184713,5.428540306122449,0.3339,frog
Papuan,S_Papuan-10,Oceania,81930000,82016000,86000,81.61521532547413,81.65404864300626,0.0388,frog
Papuan,S_Papuan-10,Oceania,89710000,89872000,162000,86.13246014319809,86.23061980279375,0.0982,frog
Papuan,S_Papuan-10,Oceania,91060000,91084000,24000,87.88650701754386,87.91829338521401,0.0318,frog
Papuan,S_Papuan-10,Oceania,92272000,92392000,120000,90.5427,90.61836873385013,0.0757,frog
Papuan,S_Papuan-10,Oceania,94392000,94714000,322000,91.79744208478394,91.88212210526316,0.0847,frog
Papuan,S_Papuan-10,Oceania,94774000,94954000,180000,91.8908,91.95009479288215,0.0593,frog
Papuan,S_Papuan-10,Oceania,94992000,95056000,64000,91.95514251559251,91.9913252362949,0.0362,frog
Papuan,S_Papuan-10,Oceania,96528000,96842000,314000,93.12309299858556,93.15866760168304,0.0356,frog
Papuan,S_Papuan-10,Oceania,106344000,106400000,56000,101.3328170770878,101.39995396825397,0.0671,frog
Papuan,S_Papuan-10,Oceania,108010000,108074000,64000,103.613,103.73132401352875,0.1183,frog
Papuan,S_Papuan-10,Oceania,114490000,114570000,80000,109.97510995951417,110.06306174282678,0.088,frog
Papuan,S_Papuan-10,Oceania,117162000,117530000,368000,111.2397,111.32482379064234,0.0851,frog
Papuan,S_Papuan-10,Oceania,125550000,125622000,72000,117.9839,118.01701639722863,0.0331,frog
Papuan,S_Papuan-10,Oceania,132820000,132890000,70000,124.2458,124.27670550847458,0.0309,frog
Papuan,S_Papuan-10,Oceania,132980000,133066000,86000,124.6378,124.82021791692499,0.1824,frog
Papuan,S_Papuan-10,Oceania,134328000,134434000,106000,125.78891269406394,126.15739625818522,0.3685,frog
Papuan,S_Papuan-10,Oceania,134540000,134560000,20000,126.4781440362225,126.5257,0.0476,frog
Papuan,S_Papuan-10,Oceania,135000000,135032000,32000,127.37740052173913,127.45999770773638,0.0826,frog
Papuan,S_Papuan-10,Oceania,135142000,135348000,206000,127.61387393767706,127.7461,0.1322,frog
Papuan,S_Papuan-10,Oceania,136236000,136272000,36000,128.7748717011129,128.85270659536542,0.0778,frog
Papuan,S_Papuan-10,Oceania,136950000,137100000,150000,129.40215833333332,129.75192840283242,0.3498,frog
Papuan,S_Papuan-10,Oceania,137194000,137346000,152000,129.8018,130.10740039525692,0.3056,frog
Papuan,S_Papuan-10,Oceania,137744000,137856000,112000,131.22181360946746,131.30087268464243,0.0791,frog
Papuan,S_Papuan-10,Oceania,137934000,138068000,134000,131.45396031746031,131.57288860759493,0.1189,frog
Papuan,S_Papuan-10,Oceania,138152000,138244000,92000,131.65187297496317,131.67950111346767,0.0276,frog
Papuan,S_Papuan-10,Oceania,138822000,138926000,104000,133.02146753048783,133.36942766666667,0.348,frog
Papuan,S_Papuan-10,Oceania,139322000,139400000,78000,133.81024857685009,133.97897906026557,0.1687,frog
Papuan,S_Papuan-10,Oceania,142288000,142336000,48000,136.3086932059448,136.3495,0.0408,frog
Papuan,S_Papuan-10,Oceania,150936000,150982000,46000,145.8825,145.96040022026432,0.0779,frog
Papuan,S_Papuan-10,Oceania,151332000,151360000,28000,147.20422245943638,147.24103012048192,0.0368,frog
Papuan,S_Papuan-10,Oceania,151644000,151666000,22000,148.42018571428574,148.46924698608964,0.0491,frog
Papuan,S_Papuan-10,Oceania,151828000,151910000,82000,148.54326199382012,148.5834629550321,0.0402,frog
Papuan,S_Papuan-10,Oceania,152488000,152508000,20000,149.71285266903914,149.7422,0.0293,frog
Papuan,S_Papuan-10,Oceania,152874000,153086000,212000,150.2951,150.39659301397205,0.1015,frog
Papuan,S_Papuan-10,Oceania,153130000,153152000,22000,150.63260007535794,150.7359101535836,0.1033,frog
Papuan,S_Papuan-10,Oceania,154628000,154706000,78000,152.8425,153.14994195624195,0.3074,frog
Papuan,S_Papuan-10,Oceania,154824000,154850000,26000,153.451780608365,153.52383463704,0.0721,frog
Papuan,S_Papuan-10,Oceania,155230000,155306000,76000,153.8151352140078,154.26564876685302,0.4505,frog
Papuan,S_Papuan-10,Oceania,155762000,155898000,136000,155.4439378012048,155.5331900280899,0.0893,frog
Papuan,S_Papuan-10,Oceania,157848000,157874000,26000,157.8575646800711,157.92313231515843,0.0656,frog
Papuan,S_Papuan-10,Oceania,6412000,6522000,110000,6.325124615384616,6.445376026414011,0.1203,frog
Papuan,S_Papuan-10,Oceania,9892000,9926000,34000,14.2707127090301,14.357,0.0863,frog
Papuan,S_Papuan-10,Oceania,12166000,12230000,64000,17.4344,17.467942726081258,0.0335,frog
Papuan,S_Papuan-10,Oceania,14142000,14222000,80000,20.37033086419753,21.019192063492063,0.6489,frog
Papuan,S_Papuan-10,Oceania,22342000,22414000,72000,33.32771177829099,33.41990155688623,0.0922,frog
Papuan,S_Papuan-10,Oceania,24816000,24864000,48000,35.35275114432508,35.41687225672878,0.0641,frog
Papuan,S_Papuan-10,Oceania,24980000,25070000,90000,35.58902958199357,35.6332573257468,0.0442,frog
Papuan,S_Papuan-10,Oceania,41334000,41360000,26000,57.37119036427732,57.3971,0.0259,frog
Papuan,S_Papuan-10,Oceania,53180000,53328000,148000,70.39581847887324,70.43522413544669,0.0394,frog
Papuan,S_Papuan-10,Oceania,56304000,56374000,70000,72.08442351258581,72.12581060505002,0.0414,frog
Papuan,S_Papuan-10,Oceania,77250000,77660000,410000,82.41386800976801,82.80112804027885,0.3873,frog
Papuan,S_Papuan-10,Oceania,77990000,78062000,72000,83.29919323220537,83.39915640107431,0.1,frog
Papuan,S_Papuan-10,Oceania,82802000,82966000,164000,90.36828753154971,90.4086843551797,0.0404,frog
Papuan,S_Papuan-10,Oceania,82998000,83120000,122000,90.44552542372881,90.4810012718601,0.0355,frog
Papuan,S_Papuan-10,Oceania,130860000,130926000,66000,127.60974402503027,127.68295653775323,0.0732,frog
Papuan,S_Papuan-10,Oceania,33986000,34124000,138000,51.32962276088743,51.3892,0.0596,frog
Papuan,S_Papuan-10,Oceania,37148000,37170000,22000,52.95720778571428,52.984871356147025,0.0277,frog
Papuan,S_Papuan-10,Oceania,41502000,41522000,20000,57.84617751561415,57.873537424698796,0.0274,frog
Papuan,S_Papuan-10,Oceania,54344000,54396000,52000,62.1537,62.20977172413793,0.0561,frog
Papuan,S_Papuan-10,Oceania,56452000,56512000,60000,64.05639251170047,64.10303313609467,0.0466,frog
Papuan,S_Papuan-10,Oceania,66050000,66120000,70000,71.82853379310345,71.88512158790171,0.0566,frog
Papuan,S_Papuan-10,Oceania,68832000,68898000,66000,73.72778764519535,73.75478464317976,0.027,frog
Papuan,S_Papuan-10,Oceania,74276000,74334000,58000,81.6844,81.72157049180328,0.0372,frog
Papuan,S_Papuan-10,Oceania,74360000,74472000,112000,81.76539061509195,81.8163,0.0509,frog
Papuan,S_Papuan-10,Oceania,82274000,82440000,166000,87.45691547619047,87.52647776193871,0.0696,frog
Papuan,S_Papuan-10,Oceania,82468000,82536000,68000,87.56700011312216,87.59798900343642,0.031,frog
Papuan,S_Papuan-10,Oceania,82598000,82674000,76000,87.61708914863921,87.656830052417,0.0397,frog
Papuan,S_Papuan-10,Oceania,82890000,83278000,388000,87.72320752688172,87.93323663694268,0.21,frog
Papuan,S_Papuan-10,Oceania,87476000,87630000,154000,89.4825351098454,89.70527261410788,0.2227,frog
Papuan,S_Papuan-10,Oceania,87764000,87852000,88000,89.90884459974588,90.01632772277227,0.1075,frog
Papuan,S_Papuan-10,Oceania,96232000,96304000,72000,95.31309782711384,95.42305569285084,0.11,frog
Papuan,S_Papuan-10,Oceania,98440000,98516000,76000,98.3344,98.41075977555673,0.0764,frog
Papuan,S_Papuan-10,Oceania,109588000,109842000,254000,109.02242871536525,109.19228750435086,0.1699,frog
Papuan,S_Papuan-10,Oceania,116230000,116362000,132000,111.58608242491658,111.7222,0.1361,frog
Papuan,S_Papuan-10,Oceania,118572000,118624000,52000,114.03235809974518,114.12632704530088,0.094,frog
Papuan,S_Papuan-10,Oceania,123956000,123980000,24000,120.83674914040115,120.90171189773844,0.065,frog
Papuan,S_Papuan-10,Oceania,126872000,126960000,88000,126.43232926829269,126.46747189292543,0.0351,frog
Papuan,S_Papuan-10,Oceania,132722000,132836000,114000,135.40856118511712,135.48037274215147,0.0718,frog
Papuan,S_Papuan-10,Oceania,134072000,134270000,198000,137.476,138.23051698630138,0.7545,frog
Papuan,S_Papuan-10,Oceania,138974000,139014000,40000,145.17149642105264,145.21306163069545,0.0416,frog
Papuan,S_Papuan-10,Oceania,143546000,143594000,48000,156.8887977803738,157.00737491166078,0.1186,frog
Papuan,S_Papuan-10,Oceania,19158000,19192000,34000,30.200792871972318,30.280966078588612,0.0802,frog
Papuan,S_Papuan-10,Oceania,21942000,22058000,116000,34.27618163046393,34.39328893936401,0.1171,frog
Papuan,S_Papuan-10,Oceania,22990000,23066000,76000,35.43444353369763,35.602935582822084,0.1685,frog
Papuan,S_Papuan-10,Oceania,23178000,23216000,38000,35.88719681528662,35.926035652885794,0.0388,frog
Papuan,S_Papuan-10,Oceania,24732000,24798000,66000,37.72389106280193,37.89551087719298,0.1716,frog
Papuan,S_Papuan-10,Oceania,36858000,36896000,38000,49.80968793352601,49.9413,0.1316,frog
Papuan,S_Papuan-10,Oceania,74398000,74550000,152000,57.008485659411015,57.16264362911266,0.1542,frog
Papuan,S_Papuan-10,Oceania,92896000,92930000,34000,83.38984921465969,83.4177477294229,0.0279,frog
Papuan,S_Papuan-10,Oceania,122844000,122882000,38000,118.12875181695829,118.20470518582542,0.076,frog
Papuan,S_Papuan-10,Oceania,128018000,128748000,730000,122.90493183915622,122.97933835616438,0.0744,frog
Papuan,S_Papuan-10,Oceania,134168000,134392000,224000,131.93360490797548,132.27737024901703,0.3438,frog
Papuan,S_Papuan-11,Oceania,4828000,4892000,64000,3.8380942307692307,3.9676282758620687,0.1295,frog
Papuan,S_Papuan-11,Oceania,12278000,12588000,310000,18.211961554404144,18.327514385150813,0.1156,frog
Papuan,S_Papuan-11,Oceania,18558000,18580000,22000,30.184692168674697,30.56769223968566,0.383,frog
Papuan,S_Papuan-11,Oceania,18664000,18718000,54000,31.05903194216234,31.241593789901337,0.1826,frog
Papuan,S_Papuan-11,Oceania,23898000,23926000,28000,39.30184130982368,39.41467164619164,0.1128,frog
Papuan,S_Papuan-11,Oceania,25428000,25466000,38000,41.7770417693662,41.81270315614618,0.0357,frog
Papuan,S_Papuan-11,Oceania,33064000,33224000,160000,49.98511044368601,50.122233789329684,0.1371,frog
Papuan,S_Papuan-11,Oceania,37274000,37322000,48000,55.198909082512316,55.268992386156654,0.0701,frog
Papuan,S_Papuan-11,Oceania,40942000,41274000,332000,60.87457024567789,61.08232991000529,0.2078,frog
Papuan,S_Papuan-11,Oceania,43042000,43170000,128000,62.704693926141886,62.74615275310835,0.0415,frog
Papuan,S_Papuan-11,Oceania,64480000,64528000,48000,85.45166545658682,85.54492659225212,0.0933,frog
Papuan,S_Papuan-11,Oceania,65154000,65174000,20000,86.49220490566037,86.56841543624161,0.0762,frog
Papuan,S_Papuan-11,Oceania,65384000,65482000,98000,86.6487798076923,86.70207702273284,0.0533,frog
Papuan,S_Papuan-11,Oceania,65514000,65582000,68000,86.74523463203462,86.80856138059701,0.0633,frog
Papuan,S_Papuan-11,Oceania,85712000,85930000,218000,104.68166533767291,104.72974213381556,0.0481,frog
Papuan,S_Papuan-11,Oceania,86072000,86462000,390000,105.14395669586983,105.3085075203252,0.1646,frog
Papuan,S_Papuan-11,Oceania,90416000,90438000,22000,109.21861627040963,109.243699378882,0.0251,frog
Papuan,S_Papuan-11,Oceania,90654000,90936000,282000,109.75392845326716,109.89340406964092,0.1395,frog
Papuan,S_Papuan-11,Oceania,92022000,92140000,118000,110.70518744394619,111.02693241525424,0.3217,frog
Papuan,S_Papuan-11,Oceania,94468000,94502000,34000,112.12214466019417,112.24595187861271,0.1238,frog
Papuan,S_Papuan-11,Oceania,95746000,95868000,122000,113.63816331360947,113.6949,0.0567,frog
Papuan,S_Papuan-11,Oceania,96152000,96696000,544000,113.94238061349694,114.1683,0.2259,frog
Papuan,S_Papuan-11,Oceania,162168000,162322000,154000,154.5415,154.70667306733165,0.1652,frog
Papuan,S_Papuan-11,Oceania,168542000,168564000,22000,166.28307696629213,166.33657731092435,0.0535,frog
Papuan,S_Papuan-11,Oceania,175096000,175154000,58000,171.04805571923745,171.13479607843138,0.0867,frog
Papuan,S_Papuan-11,Oceania,186846000,186872000,26000,181.69983881748072,181.77805241090147,0.0782,frog
Papuan,S_Papuan-11,Oceania,201126000,201148000,22000,191.0281207303974,191.09479669421486,0.0667,frog
Papuan,S_Papuan-11,Oceania,203030000,203054000,24000,194.41479030054646,194.56019414853714,0.1454,frog
Papuan,S_Papuan-11,Oceania,203610000,203644000,34000,196.15753193146418,196.3129474048443,0.1554,frog
Papuan,S_Papuan-11,Oceania,208182000,208404000,222000,202.85916058091286,203.2009838235294,0.3418,frog
Papuan,S_Papuan-11,Oceania,216246000,216298000,52000,213.15178229475765,213.21670915593705,0.0649,frog
Papuan,S_Papuan-11,Oceania,216486000,216574000,88000,213.26549954545456,213.29780650577123,0.0323,frog
Papuan,S_Papuan-11,Oceania,238578000,238608000,30000,243.30531472392636,243.36876860986547,0.0635,frog
Papuan,S_Papuan-11,Oceania,5360000,5388000,28000,8.313666666666668,8.508744609665428,0.1951,frog
Papuan,S_Papuan-11,Oceania,11314000,11334000,20000,21.963149723076924,21.988723444976078,0.0256,frog
Papuan,S_Papuan-11,Oceania,12594000,12618000,24000,24.7540863410596,24.827695197255576,0.0736,frog
Papuan,S_Papuan-11,Oceania,14140000,14242000,102000,29.000820835145714,29.077831586882773,0.077,frog
Papuan,S_Papuan-11,Oceania,15638000,15670000,32000,31.856059770114943,31.885319648318042,0.0293,frog
Papuan,S_Papuan-11,Oceania,16608000,16666000,58000,33.50072110091743,33.53319353233831,0.0325,frog
Papuan,S_Papuan-11,Oceania,25386000,25576000,190000,42.71698426459534,42.85920397727273,0.1422,frog
Papuan,S_Papuan-11,Oceania,26612000,26720000,108000,43.8865,44.148220884955755,0.2617,frog
Papuan,S_Papuan-11,Oceania,73344000,73406000,62000,83.56394313364055,83.65782509090909,0.0939,frog
Papuan,S_Papuan-11,Oceania,123858000,123890000,32000,137.72176880415944,137.76517104722794,0.0434,frog
Papuan,S_Papuan-11,Oceania,130596000,130620000,24000,153.56939333333335,153.60561149825784,0.0362,frog
Papuan,S_Papuan-11,Oceania,3142000,3178000,36000,1.2516380010411243,1.3721464,0.1205,frog
Papuan,S_Papuan-11,Oceania,4486000,4558000,72000,3.7915,3.859208053691275,0.0677,frog
Papuan,S_Papuan-11,Oceania,91018000,91120000,102000,88.53989115646259,88.56856532544379,0.0287,frog
Papuan,S_Papuan-11,Oceania,121512000,121652000,140000,122.74975435168739,122.8912020861833,0.1414,frog
Papuan,S_Papuan-11,Oceania,122206000,122464000,258000,124.27448006724303,124.39626439749608,0.1218,frog
Papuan,S_Papuan-11,Oceania,6322000,6372000,50000,10.287221596244132,10.370169997997197,0.0829,frog
